property_id,purchase_price_aed,official_dld_fee_status,official_dld_fee_aed,dld_buyer_share_pct,trustee_fee_status,trustee_fee_aed,title_deed_fee_status,title_deed_fee_aed,knowledge_fee_status,knowledge_fee_aed,innovation_fee_status,innovation_fee_aed,broker_purchase_status,developer_admin_status,acquisition_calculation_level,official_acquisition_fees_aed,known_acquisition_costs_aed,complete_acquisition_costs_aed,total_cash_invested_aed,missing_components
1146,3955410.0,OFFICIAL_VERIFIED,79108.2,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,79378.2,79378.2,,,trustee_office_fee|broker_purchase_commission
7278,2200000.0,OFFICIAL_VERIFIED,44000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,44270.0,44270.0,,,trustee_office_fee|broker_purchase_commission
365,609000.0,OFFICIAL_VERIFIED,12180.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,12450.0,12450.0,,,trustee_office_fee|broker_purchase_commission
3508,1700000.0,OFFICIAL_VERIFIED,34000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34270.0,34270.0,,,trustee_office_fee|broker_purchase_commission
7342,5190000.0,OFFICIAL_VERIFIED,103800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,104070.0,104070.0,,,trustee_office_fee|broker_purchase_commission
8369,1100000.0,OFFICIAL_VERIFIED,22000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22270.0,22270.0,,,trustee_office_fee|broker_purchase_commission
1636,4737408.0,OFFICIAL_VERIFIED,94748.16,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,95018.16,95018.16,,,trustee_office_fee|broker_purchase_commission
7656,601000.0,OFFICIAL_VERIFIED,12020.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,12290.0,12290.0,,,trustee_office_fee|broker_purchase_commission
2061,1200000.0,OFFICIAL_VERIFIED,24000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,24270.0,24270.0,,,trustee_office_fee|broker_purchase_commission
140,2936770.0,OFFICIAL_VERIFIED,58735.4,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,59005.4,59005.4,,,trustee_office_fee|broker_purchase_commission
4674,4000000.0,OFFICIAL_VERIFIED,80000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,80270.0,80270.0,,,trustee_office_fee|broker_purchase_commission
5773,921879.0,OFFICIAL_VERIFIED,18437.58,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,18707.58,18707.58,,,trustee_office_fee|broker_purchase_commission
5574,870000.0,OFFICIAL_VERIFIED,17400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17670.0,17670.0,,,trustee_office_fee|broker_purchase_commission
4744,4700000.0,OFFICIAL_VERIFIED,94000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,94270.0,94270.0,,,trustee_office_fee|broker_purchase_commission
3495,659000.0,OFFICIAL_VERIFIED,13180.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,13450.0,13450.0,,,trustee_office_fee|broker_purchase_commission
6446,4181200.0,OFFICIAL_VERIFIED,83624.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,83894.0,83894.0,,,trustee_office_fee|broker_purchase_commission
3666,2450000.0,OFFICIAL_VERIFIED,49000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,49270.0,49270.0,,,trustee_office_fee|broker_purchase_commission
253,2200000.0,OFFICIAL_VERIFIED,44000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,44270.0,44270.0,,,trustee_office_fee|broker_purchase_commission
2326,2300000.0,OFFICIAL_VERIFIED,46000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,46270.0,46270.0,,,trustee_office_fee|broker_purchase_commission
3834,2500000.0,OFFICIAL_VERIFIED,50000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,50270.0,50270.0,,,trustee_office_fee|broker_purchase_commission
5945,865000.0,OFFICIAL_VERIFIED,17300.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17570.0,17570.0,,,trustee_office_fee|broker_purchase_commission
1399,3690000.0,OFFICIAL_VERIFIED,73800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,74070.0,74070.0,,,trustee_office_fee|broker_purchase_commission
5987,4358910.0,OFFICIAL_VERIFIED,87178.2,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,87448.2,87448.2,,,trustee_office_fee|broker_purchase_commission
2832,1200000.0,OFFICIAL_VERIFIED,24000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,24270.0,24270.0,,,trustee_office_fee|broker_purchase_commission
3097,1850000.0,OFFICIAL_VERIFIED,37000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,37270.0,37270.0,,,trustee_office_fee|broker_purchase_commission
6923,1896980.0,OFFICIAL_VERIFIED,37939.6,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,38209.6,38209.6,,,trustee_office_fee|broker_purchase_commission
1516,609999.0,OFFICIAL_VERIFIED,12199.98,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,12469.98,12469.98,,,trustee_office_fee|broker_purchase_commission
1234,3257930.0,OFFICIAL_VERIFIED,65158.6,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,65428.6,65428.6,,,trustee_office_fee|broker_purchase_commission
3962,1096000.0,OFFICIAL_VERIFIED,21920.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22190.0,22190.0,,,trustee_office_fee|broker_purchase_commission
793,700000.0,OFFICIAL_VERIFIED,14000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,14270.0,14270.0,,,trustee_office_fee|broker_purchase_commission
7640,826000.0,OFFICIAL_VERIFIED,16520.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,16790.0,16790.0,,,trustee_office_fee|broker_purchase_commission
1279,2276190.0,OFFICIAL_VERIFIED,45523.8,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,45793.8,45793.8,,,trustee_office_fee|broker_purchase_commission
6556,1818890.0,OFFICIAL_VERIFIED,36377.8,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,36647.8,36647.8,,,trustee_office_fee|broker_purchase_commission
983,1100000.0,OFFICIAL_VERIFIED,22000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22270.0,22270.0,,,trustee_office_fee|broker_purchase_commission
4545,11500000.0,OFFICIAL_VERIFIED,230000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,230270.0,230270.0,,,trustee_office_fee|broker_purchase_commission
6141,490000.0,OFFICIAL_VERIFIED,9800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,10070.0,10070.0,,,trustee_office_fee|broker_purchase_commission
7286,1300000.0,OFFICIAL_VERIFIED,26000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,26270.0,26270.0,,,trustee_office_fee|broker_purchase_commission
101,1730000.0,OFFICIAL_VERIFIED,34600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34870.0,34870.0,,,trustee_office_fee|broker_purchase_commission
5203,958000.0,OFFICIAL_VERIFIED,19160.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19430.0,19430.0,,,trustee_office_fee|broker_purchase_commission
3830,4000000.0,OFFICIAL_VERIFIED,80000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,80270.0,80270.0,,,trustee_office_fee|broker_purchase_commission
7842,1020000.0,OFFICIAL_VERIFIED,20400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,20670.0,20670.0,,,trustee_office_fee|broker_purchase_commission
4905,35500000.0,OFFICIAL_VERIFIED,710000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,710270.0,710270.0,,,trustee_office_fee|broker_purchase_commission
8220,4500000.0,OFFICIAL_VERIFIED,90000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,90270.0,90270.0,,,trustee_office_fee|broker_purchase_commission
3706,4800000.0,OFFICIAL_VERIFIED,96000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,96270.0,96270.0,,,trustee_office_fee|broker_purchase_commission
6745,4800000.0,OFFICIAL_VERIFIED,96000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,96270.0,96270.0,,,trustee_office_fee|broker_purchase_commission
1068,1560000.0,OFFICIAL_VERIFIED,31200.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,31470.0,31470.0,,,trustee_office_fee|broker_purchase_commission
4209,1450000.0,OFFICIAL_VERIFIED,29000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,29270.0,29270.0,,,trustee_office_fee|broker_purchase_commission
4389,905000.0,OFFICIAL_VERIFIED,18100.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,18370.0,18370.0,,,trustee_office_fee|broker_purchase_commission
6235,2200000.0,OFFICIAL_VERIFIED,44000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,44270.0,44270.0,,,trustee_office_fee|broker_purchase_commission
5394,668000.0,OFFICIAL_VERIFIED,13360.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,13630.0,13630.0,,,trustee_office_fee|broker_purchase_commission
5497,675000.0,OFFICIAL_VERIFIED,13500.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,13770.0,13770.0,,,trustee_office_fee|broker_purchase_commission
1459,1375000.0,OFFICIAL_VERIFIED,27500.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,27770.0,27770.0,,,trustee_office_fee|broker_purchase_commission
4669,1128000.0,OFFICIAL_VERIFIED,22560.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22830.0,22830.0,,,trustee_office_fee|broker_purchase_commission
3231,1600000.0,OFFICIAL_VERIFIED,32000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,32270.0,32270.0,,,trustee_office_fee|broker_purchase_commission
3852,4200000.0,OFFICIAL_VERIFIED,84000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,84270.0,84270.0,,,trustee_office_fee|broker_purchase_commission
5263,1450000.0,OFFICIAL_VERIFIED,29000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,29270.0,29270.0,,,trustee_office_fee|broker_purchase_commission
7022,1624000.0,OFFICIAL_VERIFIED,32480.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,32750.0,32750.0,,,trustee_office_fee|broker_purchase_commission
884,2334900.0,OFFICIAL_VERIFIED,46698.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,46968.0,46968.0,,,trustee_office_fee|broker_purchase_commission
1727,1000000.0,OFFICIAL_VERIFIED,20000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,20270.0,20270.0,,,trustee_office_fee|broker_purchase_commission
5402,1550000.0,OFFICIAL_VERIFIED,31000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,31270.0,31270.0,,,trustee_office_fee|broker_purchase_commission
1745,1391000.0,OFFICIAL_VERIFIED,27820.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,28090.0,28090.0,,,trustee_office_fee|broker_purchase_commission
472,715000.0,OFFICIAL_VERIFIED,14300.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,14570.0,14570.0,,,trustee_office_fee|broker_purchase_commission
4263,2650000.0,OFFICIAL_VERIFIED,53000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,53270.0,53270.0,,,trustee_office_fee|broker_purchase_commission
6435,848999.0,OFFICIAL_VERIFIED,16979.98,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17249.98,17249.98,,,trustee_office_fee|broker_purchase_commission
735,3650000.0,OFFICIAL_VERIFIED,73000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,73270.0,73270.0,,,trustee_office_fee|broker_purchase_commission
5081,1708000.0,OFFICIAL_VERIFIED,34160.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34430.0,34430.0,,,trustee_office_fee|broker_purchase_commission
4702,570000.0,OFFICIAL_VERIFIED,11400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,11670.0,11670.0,,,trustee_office_fee|broker_purchase_commission
3027,1400000.0,OFFICIAL_VERIFIED,28000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,28270.0,28270.0,,,trustee_office_fee|broker_purchase_commission
7457,680000.0,OFFICIAL_VERIFIED,13600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,13870.0,13870.0,,,trustee_office_fee|broker_purchase_commission
432,1700000.0,OFFICIAL_VERIFIED,34000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34270.0,34270.0,,,trustee_office_fee|broker_purchase_commission
4750,850000.0,OFFICIAL_VERIFIED,17000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17270.0,17270.0,,,trustee_office_fee|broker_purchase_commission
5961,1700000.0,OFFICIAL_VERIFIED,34000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34270.0,34270.0,,,trustee_office_fee|broker_purchase_commission
7727,840000.0,OFFICIAL_VERIFIED,16800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17070.0,17070.0,,,trustee_office_fee|broker_purchase_commission
3440,2000000.0,OFFICIAL_VERIFIED,40000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,40270.0,40270.0,,,trustee_office_fee|broker_purchase_commission
3041,1641000.0,OFFICIAL_VERIFIED,32820.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,33090.0,33090.0,,,trustee_office_fee|broker_purchase_commission
7285,3000000.0,OFFICIAL_VERIFIED,60000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,60270.0,60270.0,,,trustee_office_fee|broker_purchase_commission
4046,1000000.0,OFFICIAL_VERIFIED,20000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,20270.0,20270.0,,,trustee_office_fee|broker_purchase_commission
4997,970000.0,OFFICIAL_VERIFIED,19400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19670.0,19670.0,,,trustee_office_fee|broker_purchase_commission
6530,1300000.0,OFFICIAL_VERIFIED,26000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,26270.0,26270.0,,,trustee_office_fee|broker_purchase_commission
1976,620000.0,OFFICIAL_VERIFIED,12400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,12670.0,12670.0,,,trustee_office_fee|broker_purchase_commission
1824,1102050.0,OFFICIAL_VERIFIED,22041.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22311.0,22311.0,,,trustee_office_fee|broker_purchase_commission
2645,2821460.0,OFFICIAL_VERIFIED,56429.2,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,56699.2,56699.2,,,trustee_office_fee|broker_purchase_commission
87,1600000.0,OFFICIAL_VERIFIED,32000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,32270.0,32270.0,,,trustee_office_fee|broker_purchase_commission
3160,1225000.0,OFFICIAL_VERIFIED,24500.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,24770.0,24770.0,,,trustee_office_fee|broker_purchase_commission
8262,1700000.0,OFFICIAL_VERIFIED,34000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34270.0,34270.0,,,trustee_office_fee|broker_purchase_commission
4872,1650000.0,OFFICIAL_VERIFIED,33000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,33270.0,33270.0,,,trustee_office_fee|broker_purchase_commission
5193,540000.0,OFFICIAL_VERIFIED,10800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,11070.0,11070.0,,,trustee_office_fee|broker_purchase_commission
